"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"137","BRD-K16862318",NA,"HEPG2","trt_cp","up",0.413769008569862,2.55018234456541e-05,0.000138782513441572,1.32060682817491,1.02340077420192,49,57,NA,94.9450484519026
"138","BRD-K00069709",NA,"HEPG2","trt_cp","up",0.412963752503155,2.55453419156978e-05,0.000138782513441572,1.318036730758,1.318036730758,49,57,NA,96.3858031986134
"139","JNK-9L","59588070","HEPG2","trt_cp","down",-0.457623244293584,2.35870107637278e-05,0.000138782513441572,-1.31766561767139,-1.05069306182999,49,57,"MAPK8",-96.7974474119594
"140","CD-1530","24868309","HEPG2","trt_cp","down",-0.457405834990805,2.36305292337716e-05,0.000138782513441572,-1.31703961633338,-1.28723064996778,49,57,NA,-93.5712597494682
"141","BRD-K86671899","54657923","HEPG2","trt_cp","up",0.411768194139781,2.55888603857416e-05,0.000138782513441572,1.31422092409908,-0.496800038307298,49,57,NA,95.4551721421256
"142","ARG-CSC-91","50910523","HEPG2","trt_cp","up",0.411635628689967,2.55888603857416e-05,0.000138782513441572,1.31379782126978,0.798001987597106,49,57,NA,96.4576932167336
"143","BRD-K55116708","44507138","HEPG2","trt_cp","down",-0.456099590874813,2.36740477038154e-05,0.000138782513441572,-1.31327845913389,-1.25759384225233,49,57,NA,-94.2074371700938
"144","LY-2603618",NA,"HEPG2","trt_cp","down",-0.454958444617191,2.37175661738592e-05,0.000138782513441572,-1.3099926793857,-0.921088324582292,49,57,NA,-92.0221775781927
"145","BX-795","10077147","HEPG2","trt_cp","down",-0.454418587702305,2.37610846439029e-05,0.000138782513441572,-1.30843823278781,-0.0576617065444122,49,57,"CDK2; CHEK1; GSK3B; IKBKE; KDR; PDK1; TBK1",-90.2140943827306
"146","BRD-K13274297",NA,"HEPG2","trt_cp","up",0.409614008036221,2.56758973258292e-05,0.000138782513441572,1.30734551096132,0.970926336096121,49,57,NA,92.8188765461278
"147","BRD-A69127847",NA,"HEPG2","trt_cp","up",0.408890244722541,2.5719415795873e-05,0.000138782513441572,1.30503551008104,0.945007134050971,49,57,NA,94.1650909950366
"148","YM-201636","9956222","HEPG2","trt_cp","down",-0.452843408428847,2.38046031139467e-05,0.000138782513441572,-1.30390271236531,-1.09049440034311,49,57,NA,-92.2033798156464
"149","BRD-K74587389",NA,"HEPG2","trt_cp","down",-0.452478778719763,2.38481215839905e-05,0.000138782513441572,-1.30285280933518,0,49,57,NA,-91.5484912944142
"150","GSK-J2",NA,"HEPG2","trt_cp","up",0.407934610337215,2.57629342659167e-05,0.000138782513441572,1.30198545735026,1.02924645544322,49,57,NA,92.7893327030647
"151","phthalamide",NA,"HEPG2","trt_cp","down",-0.452000497386665,2.38481215839905e-05,0.000138782513441572,-1.30147566148254,-1.30147566148254,49,57,NA,-96.477389112109
"152","BRD-K31449336",NA,"HEPG2","trt_cp","down",-0.451833672177427,2.38481215839905e-05,0.000138782513441572,-1.30099531035284,-0.489789431883763,49,57,NA,-94.6013550776018
"153","BRD-K29555302",NA,"HEPG2","trt_cp","down",-0.451679453503005,2.38481215839905e-05,0.000138782513441572,-1.3005512580731,0.717490846266936,49,57,NA,-95.3222248483416
"154","BRD-K39597586","54637856","HEPG2","trt_cp","down",-0.449571318933864,2.39351585240781e-05,0.000138782513441572,-1.29448116335256,-1.07787248072929,49,57,NA,-92.2161821476404
"155","BRD-K32112425","49835842","HEPG2","trt_cp","up",0.405533318477755,2.58499712060043e-05,0.000138782513441572,1.29432136854621,0.601132373157372,49,57,NA,95.1282202788939
"156","BRD-K80204570",NA,"HEPG2","trt_cp","up",0.405345125178528,2.58934896760481e-05,0.000138782513441572,1.29372072096065,1.10389889970545,49,57,NA,93.6372409989758
"157","BRD-K30612446",NA,"HEPG2","trt_cp","up",0.405236399081294,2.58934896760481e-05,0.000138782513441572,1.29337370505701,1.29337370505701,49,57,NA,96.2597494682108
"158","palbociclib","5330286","HEPG2","trt_cp","down",-0.448883291029841,2.39786769941218e-05,0.000138782513441572,-1.29250007798499,-1.48999079590652,49,57,"CCND3; CDK4; CDK6",-92.0487670369495
"159","BRD-K71631401",NA,"HEPG2","trt_cp","up",0.404487720881547,2.59370081460919e-05,0.000138782513441572,1.29098418452209,0.96319970828415,49,57,NA,93.3181674938943
"160","BRD-K63423329","54666687","HEPG2","trt_cp","down",-0.448265853425268,2.40221954641656e-05,0.000138782513441572,-1.29072224805011,-0.957255586550755,49,57,NA,-94.0045694477271
"161","BRD-K72388814",NA,"HEPG2","trt_cp","up",0.404161898029961,2.59370081460919e-05,0.000138782513441572,1.28994427125244,-0.773841036985032,49,57,NA,95.1774600173324
"162","BRD-K74974393",NA,"HEPG2","trt_cp","down",-0.447940194793473,2.40221954641656e-05,0.000138782513441572,-1.28978455708366,-0.864155653246049,49,57,NA,-93.036516190026
"163","CIL56",NA,"HEPG2","trt_cp","down",-0.447806703288226,2.40221954641656e-05,0.000138782513441572,-1.28940018594668,-1.34284565362937,49,57,NA,-85.7382021586701
"164","BRD-K24581449",NA,"HEPG2","trt_cp","down",-0.447456913693774,2.40657139342094e-05,0.000138782513441572,-1.28839301306424,-0.81036261845728,49,57,NA,-94.3807610493973
"165","BRD-A59728941","23757080","HEPG2","trt_cp","down",-0.446528212935932,2.40657139342094e-05,0.000138782513441572,-1.28571894203971,-0.437144440293503,49,57,NA,-93.4639171196723
"166","parbendazole","26596","HEPG2","trt_cp","down",-0.445895985820935,2.41092324042532e-05,0.000138782513441572,-1.28389852766527,-1.00257933609528,49,57,"TUBB",-94.1946348380997
"167","KUC111109N","56928031","HEPG2","trt_cp","down",-0.445791067268126,2.41092324042532e-05,0.000138782513441572,-1.28359642856647,0,49,57,NA,-96.1149846372016
"168","BRD-K64024097","73055061","HEPG2","trt_cp","up",0.401826374577568,2.60240450861794e-05,0.000138782513441572,1.2824900923393,0.0337777832988901,49,57,NA,89.8950208776491
"169","5-iodotubercidin","1830","HEPG2","trt_cp","down",-0.444691293522263,2.41527508742969e-05,0.000138782513441572,-1.28042977549495,-1.1108010220196,49,57,"ADK; CSNK1G2; DOT1L; GSG2; HASPIN; LRRK2; MAPK3",-90.2003072559679
"170","BRD-K67787765","44619149","HEPG2","trt_cp","up",0.400885564211355,2.60675635562232e-05,0.000138782513441572,1.27948735272395,-0.020848693091524,49,57,NA,93.2994563932876
"171","BRD-K09388341",NA,"HEPG2","trt_cp","up",0.400692423078739,2.60675635562232e-05,0.000138782513441572,1.27887091337433,0.652409042488131,49,57,NA,93.4560387615221
"172","JNK-IN-5A",NA,"HEPG2","trt_cp","down",-0.443522708376563,2.41962693443407e-05,0.000138782513441572,-1.27706498909694,-1.00157866196493,49,57,NA,-91.1555581816749
"173","BRD-K19418153",NA,"HEPG2","trt_cp","up",0.399199199744468,2.61546004963107e-05,0.000138782513441572,1.27410506361182,0.533518965694791,49,57,NA,93.2452926810053
"174","isobutyraldehyde",NA,"HEPG2","trt_cp","up",0.398843649771805,2.61546004963107e-05,0.000138782513441572,1.27297027170635,1.27297027170635,49,57,"ADH1B; ADH6",95.063223824155
"175","RVX-208",NA,"HEPG2","trt_cp","up",0.397817220206912,2.61981189663545e-05,0.000138782513441572,1.26969426537441,0.886277529368467,49,57,"BRD2; BRD4",94.1857716851808
"176","oligomycin-a","6364620","HEPG2","trt_cp","down",-0.438424140934267,2.44573801646034e-05,0.000138782513441572,-1.26238433836107,0,49,57,"ATP5A1",-92.5313164736469
"177","BRD-K01594626",NA,"HEPG2","trt_cp","down",-0.437741352982648,2.44573801646034e-05,0.000138782513441572,-1.26041834074353,-1.07952463219071,49,57,NA,-92.1669424092019
"178","BRD-K38246370",NA,"HEPG2","trt_cp","up",0.394637953191599,2.63286743764859e-05,0.000138782513441572,1.25954715033666,0,49,57,NA,92.3304183408178
"179","BRD-K06122322",NA,"HEPG2","trt_cp","up",0.392803450397565,2.64157113165734e-05,0.000138782513441572,1.2536920551847,0.912412619376893,49,57,NA,86.1537855510912
"180","BRD-K12244279",NA,"HEPG2","trt_cp","down",-0.435104677115768,2.45879355747347e-05,0.000138782513441572,-1.25282638124835,0,49,57,NA,-89.5464035295044
"181","SA-1973507","54657689","HEPG2","trt_cp","down",-0.434927027642552,2.45879355747347e-05,0.000138782513441572,-1.25231486308188,-1.23097929653058,49,57,NA,-90.0565272197274
"182","BRD-K53407305","54657769","HEPG2","trt_cp","up",0.392004862105184,2.64592297866172e-05,0.000138782513441572,1.25114323898538,0.918383492666902,49,57,NA,92.3028440872922
"183","BRD-K77328005",NA,"HEPG2","trt_cp","up",0.391692796122572,2.64592297866172e-05,0.000138782513441572,1.25014723285892,1.04395597498711,49,57,NA,92.3688253367998
"184","COL-3","73707525","HEPG2","trt_cp","down",-0.433372913430232,2.46749725148223e-05,0.000138782513441572,-1.24783999671737,-1.25262471539739,49,57,NA,-89.7551800204837
"185","BRD-K52369815",NA,"HEPG2","trt_cp","down",-0.432638945679578,2.46749725148223e-05,0.000138782513441572,-1.24572663363633,-0.874896881334713,49,57,NA,-87.2991018671709
"186","BRD-K87434936",NA,"HEPG2","trt_cp","down",-0.432608356128621,2.46749725148223e-05,0.000138782513441572,-1.24563855506939,0,49,57,NA,-91.0432915780351
"187","BRD-K20834925",NA,"HEPG2","trt_cp","up",0.390234806500547,2.65462667267047e-05,0.000138782513441572,1.24549383685686,0,49,57,NA,91.0915465217049
"188","BRD-K79532217","44485612","HEPG2","trt_cp","up",0.390203009827626,2.65462667267047e-05,0.000138782513441572,1.24539235293104,0.868945839635852,49,57,NA,87.9470968250217
"189","BRD-K63427963",NA,"HEPG2","trt_cp","down",-0.431985019291329,2.47184909848661e-05,0.000138782513441572,-1.24384373907398,-1.30812703387426,49,57,NA,-90.0565272197274
"190","BRD-K11533227","NotFound","HEPG2","trt_cp","up",0.389039498019635,2.65897851967485e-05,0.000138782513441572,1.24167882773589,-0.607200421911917,49,57,NA,93.7642795241472
"191","spiramide","68186","HEPG2","trt_cp","down",-0.430388978729758,2.48055279249536e-05,0.000138782513441572,-1.23924815133097,-0.935064559358171,49,57,"HTR2B",-91.8084771133696
"192","voapaxar",NA,"HEPG2","trt_cp","down",-0.430221488495256,2.48055279249536e-05,0.000138782513441572,-1.23876588534897,-1.19649189798517,49,57,NA,-89.9541085637753
"193","BRD-K27398334",NA,"HEPG2","trt_cp","down",-0.428835407983556,2.48490463949974e-05,0.000138782513441572,-1.23477484980528,-1.11016065880603,49,57,NA,-87.7373355392736
"194","hydrochlorothiazide","3639","HEPG2","trt_cp","up",0.386840386535861,2.66768221368361e-05,0.000138782513441572,1.23466002840283,0.419784409656963,49,57,"CA1; CA4; KCNMA1; SLC12A3",91.6548491294414
"195","BRD-K23319301","71758969","HEPG2","trt_cp","down",-0.428518792495397,2.48490463949974e-05,0.000138782513441572,-1.2338631973751,-1.43564169514868,49,57,NA,-89.9117623887182
"196","BRD-K07431800",NA,"HEPG2","trt_cp","down",-0.428506306676757,2.48490463949974e-05,0.000138782513441572,-1.2338272461114,-0.544635380980796,49,57,NA,-92.367840542031
"197","BRD-K30962405",NA,"HEPG2","trt_cp","up",0.386469125229289,2.67203406068799e-05,0.000138782513441572,1.23347509138159,0.691029159349509,49,57,NA,89.7473016623336
"198","BRD-K77291765",NA,"HEPG2","trt_cp","up",0.386186449882571,2.67203406068799e-05,0.000138782513441572,1.23257288994722,1.19957159446511,49,57,NA,84.8223430237139
"199","roscovitine","160355","HEPG2","trt_cp","up",0.386084765926768,2.67203406068799e-05,0.000138782513441572,1.23224835011081,1.00759469260138,49,57,"CCNA1; CDK1; CDK2; CDK5; CDK5R1; CDK7; CDK9",92.1856535098085
"200","etoposide","73707602","HEPG2","trt_cp","down",-0.427823105365076,2.48925648650412e-05,0.000138782513441572,-1.23186005827823,-0.996694484622041,49,57,"ABCB1; ABCC1; ABCC2; ABCC3; ABCG2; APAF1; BAX; CASP2; CASP6; CASP8; CASP9; CDKN1A; CYCS; CYP2E1; CYP3A5; DCK; FAS; H2AFX; KMT2A; LMNB1; MAPK8; MCL1; RB1; TOP2A; TOP2B; TP53",-89.7285905617269
"201","KUC111774N","12387471","HEPG2","trt_cp","down",-0.427087893118286,2.4936083335085e-05,0.000138782513441572,-1.22974311183513,-1.23637585824939,49,57,NA,-84.3516111242417
"202","BRD-K68211814","60190998","HEPG2","trt_cp","up",0.384735206631276,2.67638590769236e-05,0.000138782513441572,1.22794102601515,0.959035469609109,49,57,NA,90.5617269361065
"203","BRD-K72318460",NA,"HEPG2","trt_cp","up",0.384603892114812,2.67638590769236e-05,0.000138782513441572,1.22752191573021,-0.523128552650629,49,57,NA,91.6666666666667
"204","BRD-K43231198",NA,"HEPG2","trt_cp","up",0.383957982484153,2.68073775469674e-05,0.000138782513441572,1.22546039674023,0.718384956018393,49,57,NA,89.26967619948
"205","BRD-K80943264",NA,"HEPG2","trt_cp","up",0.382491554463429,2.6894414487055e-05,0.000138782513441572,1.22078006830314,1.22078006830314,49,57,NA,92.8759946427164
"206","malonoben","16759147","HEPG2","trt_cp","down",-0.423923364177317,2.50666387452163e-05,0.000138782513441572,-1.22063126921429,-1.27131439731104,49,57,"EGFR",-88.6059245253289
"207","BRD-K10211010","54657602","HEPG2","trt_cp","down",-0.422691579168919,2.51101572152601e-05,0.000138782513441572,-1.21708450716894,-0.836715179302468,49,57,NA,-88.5182777909084
"208","BRD-K81826010","54654538","HEPG2","trt_cp","down",-0.422442661776459,2.51536756853038e-05,0.000138782513441572,-1.2163677824532,-1.12185770168587,49,57,NA,-90.2485621996376
"209","BRD-K74656908",NA,"HEPG2","trt_cp","up",0.380929523139967,2.69379329570988e-05,0.000138782513441572,1.21579460736029,0.583448193326485,49,57,NA,90.962538406996
"210","BRD-K09991945",NA,"HEPG2","trt_cp","up",0.380865731441793,2.69379329570988e-05,0.000138782513441572,1.21559100643696,-0.480776446665015,49,57,NA,82.6853383754826
"211","BRD-K71726959","6610355","HEPG2","trt_cp","up",0.380688105137345,2.69379329570988e-05,0.000138782513441572,1.21502408502511,0,49,57,NA,92.7972110612149
"212","SA-1459454","54657729","HEPG2","trt_cp","up",0.38042474908101,2.69814514271425e-05,0.000138782513441572,1.21418354404927,0.933687967860454,49,57,NA,91.5859134956275
"213","BRD-K50218765",NA,"HEPG2","trt_cp","down",-0.421454786765775,2.51971941553476e-05,0.000138782513441572,-1.21352332699258,-0.716982553247946,49,57,NA,-89.2421019459545
"214","BRD-A60363637",NA,"HEPG2","trt_cp","down",-0.421307898262563,2.51971941553476e-05,0.000138782513441572,-1.21310038097153,-1.21310038097153,49,57,NA,-88.8600015756716
"215","BRD-K20264945",NA,"HEPG2","trt_cp","up",0.379985505175908,2.69814514271425e-05,0.000138782513441572,1.21278163020773,0.983487776845074,49,57,NA,88.17261482707
"216","tyrphostin-A9","5614","HEPG2","trt_cp","down",-0.421132702096524,2.51971941553476e-05,0.000138782513441572,-1.21259592677867,0,49,57,NA,-87.5630268652013
"217","AT1-SHH-29","70680411","HEPG2","trt_cp","up",0.379921019019265,2.69814514271425e-05,0.000138782513441572,1.2125758128144,0.675034005381883,49,57,NA,91.0521547309541
"218","BRD-K50266413",NA,"HEPG2","trt_cp","up",0.379864447385615,2.69814514271425e-05,0.000138782513441572,1.21239525582697,-1.26434047676766,49,57,NA,91.4657685338375
"219","BRD-K69464193",NA,"HEPG2","trt_cp","up",0.379335740252847,2.70249698971863e-05,0.000138782513441572,1.2107078064647,1.2107078064647,49,57,NA,93.8795005120933
"220","ZM-336372",NA,"HEPG2","trt_cp","down",-0.420289664879758,2.52407126253914e-05,0.000138782513441572,-1.21016851259287,0,49,57,NA,-88.9545418734736
"221","Ro-106-9920",NA,"HEPG2","trt_cp","down",-0.419847657256202,2.52407126253914e-05,0.000138782513441572,-1.20889581009016,0,49,57,NA,-91.1329079019932
"222","oxytetracycline","24981350","HEPG2","trt_cp","down",-0.41967867818839,2.52407126253914e-05,0.000138782513441572,-1.20840925720952,-1.20478116568049,49,57,NA,-90.5489246041125
"223","GW-5074","5924208","HEPG2","trt_cp","down",-0.419517355721129,2.52407126253914e-05,0.000138782513441572,-1.20794475049768,-0.604698608718796,49,57,"LRRK1; LRRK2; NTRK1; RAF1",-91.0521547309541
"224","dropropizine","3169","HEPG2","trt_cp","up",0.378031730847528,2.70684883672301e-05,0.000138782513441572,1.206545861783,0.557281041489884,49,57,NA,89.0638540928071
"225","BRD-K39893946",NA,"HEPG2","trt_cp","up",0.377682311246624,2.70684883672301e-05,0.000138782513441572,1.20543063589297,1.20543063589297,49,57,NA,90.7616402741669
"226","BRD-K34532661",NA,"HEPG2","trt_cp","up",0.377317324176339,2.71120068372739e-05,0.000138782513441572,1.20426572405271,0.720690214782994,49,57,NA,89.4666351532341
"227","BRD-K44928623",NA,"HEPG2","trt_cp","up",0.376752584320521,2.71120068372739e-05,0.000138782513441572,1.20246327076528,1.20246327076528,49,57,NA,90.7734578113921
"228","tiabendazole","5430","HEPG2","trt_cp","up",0.376681746706248,2.71120068372739e-05,0.000138782513441572,1.20223718172728,0.853083123861196,49,57,NA,90.3470416765146
"229","sodium-nitrite",NA,"HEPG2","trt_cp","up",0.376270834072356,2.71555253073176e-05,0.000138782513441572,1.20092569145405,1.20092569145405,49,57,NA,91.806507523832
"230","raloxifene","5035","HEPG2","trt_cp","up",0.376035922455919,2.71555253073176e-05,0.000138782513441572,1.20017593524163,0,49,57,"ACVRL1; AOX1; BGLAP; EBP; ENG; ESR1; ESR2; PTGR1; RAC1; SERPINB9; SHBG; TFF1",91.7267391475617
"231","BRD-K38797319",NA,"HEPG2","trt_cp","down",-0.4167937149375,2.53712680355227e-05,0.000138782513441572,-1.20010238702461,0,49,57,NA,-89.925549515481
"232","BIBR-1532",NA,"HEPG2","trt_cp","down",-0.415838278228255,2.54147865055665e-05,0.000138782513441572,-1.19735133336348,0,49,57,NA,-81.8000078783581
"233","EMF-BCA1-57","44489675","HEPG2","trt_cp","up",0.375063478784158,2.71990437773614e-05,0.000138782513441572,1.19707223311231,-0.763178167694267,49,57,"CASP3",88.7388718191129
"234","fludarabine-phosphate",NA,"HEPG2","trt_cp","up",0.374977775236024,2.71990437773614e-05,0.000138782513441572,1.19679869718159,0.758680419792876,49,57,NA,87.2833451508706
"235","BRD-A55236942",NA,"HEPG2","trt_cp","up",0.37493937892615,2.71990437773614e-05,0.000138782513441572,1.19667614950898,1.19667614950898,49,57,NA,88.9634050263925
"236","rotenone","6758","HEPG2","trt_cp","down",-0.415017912004996,2.54583049756103e-05,0.000138782513441572,-1.19498919730556,-0.0119498919730556,49,57,"CYBA; MT-ND1",-89.7335145355708
"237","HG-9-91-01",NA,"HEPG2","trt_cp","down",-0.414874321665731,2.54583049756103e-05,0.000138782513441572,-1.19457574791146,-1.02803832464356,49,57,NA,-87.2636492554952
"238","BRD-K02781692",NA,"HEPG2","trt_cp","down",-0.414608145422244,2.54583049756103e-05,0.000138782513441572,-1.19380932861642,1.00386613905729,49,57,NA,-88.1795083904514
"239","maleic-hydrazide",NA,"HEPG2","trt_cp","up",0.373967041450502,2.72425622474052e-05,0.000138782513441572,1.19357278632074,1.19357278632074,49,57,NA,88.7172063341999
"240","BRD-K21458727",NA,"HEPG2","trt_cp","up",0.373699852257981,2.72425622474052e-05,0.000138782513441572,1.19272001130679,0.950072036296549,49,57,NA,86.6520917040889
"241","BRD-K42197878","44484270","HEPG2","trt_cp","down",-0.414111966771598,2.55018234456541e-05,0.000138782513441572,-1.19238064780457,-1.11280276941264,49,57,NA,-87.0814622232727
"242","pentamidine","359323","HEPG2","trt_cp","down",-0.41359815983602,2.55018234456541e-05,0.000138782513441572,-1.19090120867735,-0.943359810799491,49,57,"AOC1; S100B; TRDMT1",-90.5302135035059
"243","CAM-9-027-3","49849912","HEPG2","trt_cp","down",-0.413479922266702,2.55453419156978e-05,0.000138782513441572,-1.19056075923177,-1.17694474674971,49,57,NA,-86.2818088710313
"244","BRD-K26641843",NA,"HEPG2","trt_cp","down",-0.413099702031625,2.55453419156978e-05,0.000138782513441572,-1.18946596534367,-0.675314405684099,49,57,NA,-91.8813519262586
"245","mepyramine","20057109","HEPG2","trt_cp","up",0.3725857267918,2.7286080717449e-05,0.000138782513441572,1.18916411014549,0.886249903275062,49,57,"HRH1",87.9608839517845
"246","BRD-K59023263",NA,"HEPG2","trt_cp","down",-0.412807158795398,2.55453419156978e-05,0.000138782513441572,-1.1886236257797,-1.27058329815341,49,57,NA,-83.6051366895139
"247","BRD-K51608872","1517919","HEPG2","trt_cp","down",-0.412699226784301,2.55453419156978e-05,0.000138782513441572,-1.18831284982625,-0.796473997193563,49,57,NA,-90.2288663042622
"248","BRD-K21528100",NA,"HEPG2","trt_cp","up",0.372024304974737,2.73295991874928e-05,0.000138782513441572,1.18737224688424,1.14539030536832,49,57,NA,88.9279524147168
"249","BRD-K76674262",NA,"HEPG2","trt_cp","down",-0.41235764630311,2.55888603857416e-05,0.000138782513441572,-1.1873293139999,-0.933887825217397,49,57,NA,-92.684944457575
